Date,GEO,value,Age,Sex,Characteristics
2020-05-09,Ontario,240,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-09,Ontario,125,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-09,Ontario,960,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-09,Ontario,525,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-09,Ontario,435,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-09,Ontario,965,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-09,Ontario,375,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-09,Ontario,590,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-09,Manitoba,200,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-09,Manitoba,105,"Age at time of death, all ages",Males,Number of deaths
2020-05-09,Manitoba,95,"Age at time of death, all ages",Females,Number of deaths
2020-05-09,Manitoba,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-09,Manitoba,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-09,Manitoba,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-09,Manitoba,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-09,Manitoba,20,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-09,Manitoba,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-09,Manitoba,95,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-09,Manitoba,55,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-09,Manitoba,35,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-09,Manitoba,60,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-09,Manitoba,20,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-09,Manitoba,40,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-09,Saskatchewan,185,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-09,Saskatchewan,110,"Age at time of death, all ages",Males,Number of deaths
2020-05-09,Saskatchewan,80,"Age at time of death, all ages",Females,Number of deaths
2020-05-09,Saskatchewan,25,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-09,Saskatchewan,20,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-09,Saskatchewan,10,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-09,Saskatchewan,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-09,Saskatchewan,20,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-09,Saskatchewan,5,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-09,Saskatchewan,75,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-09,Saskatchewan,45,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-09,Saskatchewan,30,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-09,Saskatchewan,65,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-09,Saskatchewan,30,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-09,Saskatchewan,35,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-09,Alberta,505,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-09,Alberta,290,"Age at time of death, all ages",Males,Number of deaths
2020-05-09,Alberta,220,"Age at time of death, all ages",Females,Number of deaths
2020-05-09,Alberta,50,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-09,Alberta,30,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-09,Alberta,15,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-09,Alberta,95,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-09,Alberta,60,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-09,Alberta,35,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-09,Alberta,215,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-09,Alberta,120,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-09,Alberta,90,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-09,Alberta,150,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-09,Alberta,75,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-09,Alberta,85,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-09,British Columbia,760,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-09,British Columbia,425,"Age at time of death, all ages",Males,Number of deaths
2020-05-09,British Columbia,335,"Age at time of death, all ages",Females,Number of deaths
2020-05-09,British Columbia,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-09,British Columbia,35,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-09,British Columbia,10,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-09,British Columbia,120,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-09,British Columbia,75,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-09,British Columbia,45,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-09,British Columbia,335,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-09,British Columbia,200,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-09,British Columbia,135,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-09,British Columbia,260,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-09,British Columbia,110,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-09,British Columbia,150,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-09,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-09,Yukon,,"Age at time of death, all ages",Males,Number of deaths
2020-05-09,Yukon,,"Age at time of death, all ages",Females,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-09,Yukon,,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-09,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, all ages",Males,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, all ages",Females,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-09,Northwest Territories,,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-09,Nunavut,5,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, all ages",Males,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, all ages",Females,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-09,Nunavut,,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-16,Canada,6120,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-16,Canada,3120,"Age at time of death, all ages",Males,Number of deaths
2020-05-16,Canada,3000,"Age at time of death, all ages",Females,Number of deaths
2020-05-16,Canada,320,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-16,Canada,240,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-16,Canada,80,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-16,Canada,830,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-16,Canada,515,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-16,Canada,315,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-16,Canada,2620,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-16,Canada,1455,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-16,Canada,1170,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-16,Canada,2350,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-16,Canada,915,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-16,Canada,1430,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-16,Newfoundland and Labrador,110,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-16,Newfoundland and Labrador,50,"Age at time of death, all ages",Males,Number of deaths
2020-05-16,Newfoundland and Labrador,60,"Age at time of death, all ages",Females,Number of deaths
2020-05-16,Newfoundland and Labrador,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-16,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-16,Newfoundland and Labrador,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-16,Newfoundland and Labrador,15,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-16,Newfoundland and Labrador,10,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-16,Newfoundland and Labrador,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-16,Newfoundland and Labrador,50,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-16,Newfoundland and Labrador,20,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-16,Newfoundland and Labrador,25,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-16,Newfoundland and Labrador,40,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-16,Newfoundland and Labrador,10,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-16,Newfoundland and Labrador,30,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-16,Prince Edward Island,30,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-16,Prince Edward Island,10,"Age at time of death, all ages",Males,Number of deaths
2020-05-16,Prince Edward Island,20,"Age at time of death, all ages",Females,Number of deaths
2020-05-16,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-16,Prince Edward Island,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-16,Prince Edward Island,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-16,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-16,Prince Edward Island,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-16,Prince Edward Island,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-16,Prince Edward Island,15,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-05-16,Prince Edward Island,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2020-05-16,Prince Edward Island,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2020-05-16,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-05-16,Prince Edward Island,,"Age at time of death, 85 years and over",Males,Number of deaths
2020-05-16,Prince Edward Island,,"Age at time of death, 85 years and over",Females,Number of deaths
2020-05-16,Nova Scotia,195,"Age at time of death, all ages",Both sexes,Number of deaths
2020-05-16,Nova Scotia,105,"Age at time of death, all ages",Males,Number of deaths
2020-05-16,Nova Scotia,85,"Age at time of death, all ages",Females,Number of deaths
2020-05-16,Nova Scotia,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-05-16,Nova Scotia,0,"Age at time of death, 0 to 44 years",Males,Number of deaths
2020-05-16,Nova Scotia,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2020-05-16,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-05-16,Nova Scotia,15,"Age at time of death, 45 to 64 years",Males,Number of deaths
2020-05-16,Nova Scotia,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2020-05-16,Nova Scotia,105,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
