Date,GEO,value,Age,Sex,Characteristics
2020-07-04,British Columbia,720,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-04,British Columbia,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-04,British Columbia,130,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-04,British Columbia,300,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-04,British Columbia,235,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-04,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-04,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-04,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-04,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-04,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-04,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-04,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-04,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-04,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-04,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-04,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-04,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-04,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-04,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-04,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Canada,5395,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Canada,360,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Canada,850,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Canada,2380,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Canada,1805,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Newfoundland and Labrador,85,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Newfoundland and Labrador,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Newfoundland and Labrador,40,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Newfoundland and Labrador,20,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Prince Edward Island,20,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Prince Edward Island,10,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Nova Scotia,210,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Nova Scotia,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Nova Scotia,110,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Nova Scotia,60,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,New Brunswick,145,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,New Brunswick,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,New Brunswick,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,New Brunswick,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,New Brunswick,60,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Quebec,1240,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Quebec,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Quebec,175,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Quebec,595,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Quebec,425,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Ontario,2000,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Ontario,115,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Ontario,320,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Ontario,890,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Ontario,680,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Manitoba,210,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Manitoba,30,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Manitoba,40,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Manitoba,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Manitoba,60,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Saskatchewan,195,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Saskatchewan,20,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Saskatchewan,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Saskatchewan,75,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Saskatchewan,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Alberta,535,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Alberta,60,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Alberta,100,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Alberta,215,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Alberta,160,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,British Columbia,740,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,British Columbia,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,British Columbia,120,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,British Columbia,300,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,British Columbia,260,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-11,Nunavut,5,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-11,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-11,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-11,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-11,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Canada,5275,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Canada,365,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Canada,855,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Canada,2250,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Canada,1805,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Newfoundland and Labrador,110,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Newfoundland and Labrador,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Newfoundland and Labrador,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Newfoundland and Labrador,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Newfoundland and Labrador,30,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Prince Edward Island,20,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Prince Edward Island,5,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Nova Scotia,200,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Nova Scotia,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Nova Scotia,110,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Nova Scotia,55,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,New Brunswick,130,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,New Brunswick,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,New Brunswick,15,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,New Brunswick,70,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,New Brunswick,35,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Quebec,1160,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Quebec,50,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Quebec,175,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Quebec,525,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Quebec,405,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Ontario,2000,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Ontario,130,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Ontario,310,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Ontario,845,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Ontario,715,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Manitoba,215,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Manitoba,25,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Manitoba,45,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Manitoba,65,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Manitoba,80,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Saskatchewan,205,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Saskatchewan,20,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Saskatchewan,40,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Saskatchewan,75,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Saskatchewan,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Alberta,520,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Alberta,75,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Alberta,110,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Alberta,175,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Alberta,165,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,British Columbia,710,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,British Columbia,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,British Columbia,115,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,British Columbia,315,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,British Columbia,235,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Northwest Territories,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Northwest Territories,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Northwest Territories,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Northwest Territories,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-18,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-18,Nunavut,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-18,Nunavut,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-18,Nunavut,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-18,Nunavut,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-25,Canada,5285,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-25,Canada,345,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-25,Canada,850,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-25,Canada,2315,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2020-07-25,Canada,1775,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2020-07-25,Newfoundland and Labrador,120,"Age at time of death, all ages",Both sexes,Number of deaths
2020-07-25,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2020-07-25,Newfoundland and Labrador,15,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2020-07-25,Newfoundland and Labrador,70,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
